본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,전공_세분류_코드,학교유형,학교소재지역,성별,연령,취업여부
1,3,3,1,6,178,3068,2,2,2,24,1
1,3,3,1,6,178,3068,2,2,2,25,0
1,3,3,1,6,179,3070,2,1,1,27,1
1,3,3,1,6,179,3070,2,9,1,26,1
1,3,3,1,6,179,3070,2,8,1,30,1
1,3,3,1,6,179,3070,2,4,1,27,1
1,3,3,1,6,179,3070,2,4,1,29,1
2,3,3,1,6,179,3070,2,14,2,26,1
1,3,3,1,6,179,3070,2,12,1,28,1
1,3,3,1,6,180,3071,2,1,2,24,1
1,3,3,1,6,180,3071,2,1,2,24,1
2,3,3,1,6,180,3071,2,9,2,24,1
1,3,3,1,6,180,3073,2,9,2,24,0
3,3,3,1,6,180,3077,2,5,2,23,1
1,1,3,1,6,180,3071,2,4,2,25,1
3,3,3,1,6,180,3071,2,4,2,24,1
1,3,3,1,6,180,3071,2,4,1,26,1
1,3,3,1,6,180,3071,2,11,2,26,1
1,1,3,1,6,180,3071,2,15,2,25,1
1,1,3,1,6,180,3071,2,15,2,24,1
1,3,3,1,6,180,3071,2,15,1,27,1
1,1,3,1,6,180,3071,2,2,2,25,1
1,1,3,1,6,180,3071,2,2,2,24,1
1,3,3,1,6,180,3071,2,2,2,24,0
3,3,4,2,6,180,3071,2,2,2,26,1
1,3,3,1,6,180,3073,2,7,2,24,1
1,3,3,1,6,180,3071,2,6,1,25,0
1,3,3,1,6,180,3071,2,6,2,24,1
1,3,3,1,6,180,3071,2,6,2,23,1
1,3,3,1,6,180,3071,2,13,2,24,1
1,3,3,1,6,180,3071,2,13,2,24,1
1,3,3,1,6,180,3071,2,12,2,24,1
1,3,3,1,6,180,3072,2,12,2,27,0
1,4,3,1,6,181,3088,2,1,1,26,0
1,3,3,1,6,181,3084,2,1,2,24,0
1,3,3,1,6,181,3079,2,1,1,28,0
1,3,3,1,6,181,3086,2,1,1,29,0
1,3,3,1,6,181,3086,2,8,2,27,1
2,3,3,1,6,181,3086,2,8,1,28,0
1,3,3,1,6,181,3085,2,14,1,28,0
1,1,3,1,6,181,3079,2,3,1,30,1
1,3,3,1,6,181,3086,2,6,2,33,1
1,3,3,1,6,181,3084,2,12,1,27,0
1,3,3,1,6,182,3095,2,1,2,23,0
2,3,3,1,6,182,3095,2,9,2,25,1
1,3,3,1,6,182,3090,2,8,2,24,1
3,3,3,1,6,182,3090,2,8,2,25,1
3,3,3,1,6,182,3095,2,8,2,24,1
1,3,3,1,6,182,3096,2,11,2,25,1
1,3,3,1,6,182,3090,2,10,2,25,1
1,3,3,1,6,182,3095,2,10,2,24,1
1,3,3,1,6,182,3090,2,15,1,27,0
1,3,3,1,6,182,3098,2,14,1,27,1
1,3,3,1,6,182,3099,2,14,2,26,0
1,3,3,1,6,182,3095,2,14,1,26,1
1,3,3,1,6,182,3095,2,2,1,26,1
1,3,3,1,6,182,3090,2,2,1,27,1
1,3,3,2,6,182,3095,2,2,2,24,1
1,3,3,1,6,182,3100,2,12,2,24,1
1,3,3,1,6,182,3090,2,12,2,23,1
2,3,3,1,6,183,3103,2,9,2,23,0
1,3,3,1,6,183,3103,2,4,2,30,1
1,3,3,1,6,183,3105,2,4,2,24,1
1,3,3,1,6,183,3111,2,11,2,24,1
1,3,3,1,6,183,3111,2,11,2,23,0
1,3,3,1,6,183,3103,2,11,1,28,0
1,3,3,1,6,183,3103,2,11,2,24,1
1,3,3,1,6,183,3105,2,10,1,23,1
1,3,3,1,6,183,3105,2,10,2,24,1
1,3,3,1,6,183,3103,2,14,1,26,0
1,3,3,1,6,183,3103,2,14,2,25,1
1,3,3,1,6,183,3103,2,13,1,26,1
1,3,3,1,6,183,3109,2,12,1,27,0
1,3,3,1,6,183,3105,2,12,2,24,1
1,3,3,1,6,183,3118,2,12,2,27,1
1,3,3,1,6,184,3128,2,9,1,26,1
3,3,3,1,6,184,3125,2,8,2,24,0
3,3,3,1,6,184,3120,2,4,1,26,1
3,3,3,1,6,184,3120,2,4,2,24,1
3,3,3,1,6,184,3129,2,4,1,25,1
3,3,3,1,6,184,3131,2,4,1,24,0
1,3,3,1,6,184,3127,2,4,1,26,0
1,1,3,1,6,184,3127,2,11,1,26,1
1,3,3,1,6,184,3130,2,11,1,26,1
1,3,3,1,6,184,3127,2,11,2,23,1
1,1,3,1,6,184,3129,2,10,2,25,1
1,3,3,1,6,184,3122,2,15,1,28,0
1,3,3,1,6,184,3122,2,15,2,24,1
1,3,3,1,6,184,3128,2,14,2,24,1
1,3,3,1,6,184,3119,2,14,1,28,1
1,3,3,1,6,184,3125,2,14,2,23,1
1,3,3,1,7,185,3137,2,1,2,26,1
1,1,3,1,7,185,3137,2,9,1,27,0
1,1,3,1,7,185,3137,2,9,2,25,1
1,3,3,1,7,185,3136,2,11,1,30,1
1,3,3,1,7,185,3138,2,15,1,27,0
1,3,3,1,7,185,3138,2,15,2,24,1
1,3,3,1,7,185,3138,2,14,1,28,1
1,3,3,1,7,185,3138,2,14,2,48,1
1,1,3,1,7,185,3137,2,2,2,26,1
1,2,3,1,7,186,3147,2,1,1,27,1
1,3,3,1,7,186,3145,2,1,2,30,1
1,3,3,1,7,186,3145,2,1,2,26,1
1,3,3,1,7,186,3145,2,1,2,24,1
1,3,3,1,7,186,3154,2,8,2,25,0
3,3,3,1,7,186,3151,2,8,2,27,1
1,3,3,1,7,186,3151,2,8,2,25,1
1,3,3,1,7,186,3151,2,8,1,28,1
3,3,3,1,7,186,3147,2,11,2,25,1
2,3,3,1,7,186,3146,2,10,1,29,0
1,3,3,1,7,186,3147,2,10,2,25,1
1,3,3,1,7,186,3145,2,14,2,24,1
1,3,3,1,7,186,3147,2,14,2,24,1
1,3,3,1,7,186,3153,2,12,1,26,1
1,3,3,1,7,186,3146,2,12,1,28,1
1,1,1,2,7,187,3168,2,1,1,26,0
1,3,3,1,7,187,3157,2,1,1,26,1
1,3,3,1,7,187,3157,2,1,2,25,1
1,3,3,1,7,187,3169,2,1,2,25,1
1,3,3,1,7,187,3159,2,1,2,25,1
1,3,3,1,7,187,3162,2,1,2,25,1
1,3,3,1,7,187,3166,2,9,2,24,0
1,3,3,1,7,187,3171,2,8,1,28,1
1,3,3,1,7,187,3162,2,8,1,27,0
1,3,3,1,7,187,3164,2,8,1,27,1
3,3,3,1,7,187,3167,2,8,2,26,0
1,3,3,1,7,187,3157,2,8,2,25,0
3,3,3,1,7,187,3157,2,5,2,25,0
1,3,3,1,7,187,3156,2,11,2,24,0
1,3,3,1,7,187,3156,2,11,2,26,1
1,3,3,1,7,187,3161,2,11,1,27,1
1,3,3,1,7,187,3157,2,10,2,24,1
1,3,3,1,7,187,3156,2,14,2,24,0
1,3,3,1,7,187,3157,2,2,2,26,1
1,3,3,1,7,187,3163,2,6,1,29,1
1,3,3,1,7,187,3156,2,12,2,26,1
1,3,3,2,7,188,3178,2,1,2,24,1
1,3,3,1,7,188,3189,2,8,1,26,1
1,3,3,1,7,188,3186,2,8,2,24,1
1,1,3,1,7,188,3177,2,10,2,24,0
1,3,3,1,7,188,3175,2,3,2,24,1
1,3,3,1,7,188,3187,2,2,2,23,0
1,3,3,1,7,188,3181,2,2,1,28,1
1,3,3,1,7,188,3179,2,12,1,27,1
1,3,3,1,7,189,3207,2,1,2,25,1
1,3,3,1,7,189,3221,2,1,1,25,1
1,3,3,1,7,189,3211,2,8,2,25,1
1,3,3,1,7,189,3201,2,8,1,25,1
1,3,3,1,7,189,3199,2,8,1,26,0
3,3,3,1,7,189,3210,2,5,2,25,1
3,3,3,1,7,189,3241,2,4,2,25,1
1,3,3,1,7,189,3249,2,4,2,25,1
3,3,3,1,7,189,3246,2,17,2,24,1
3,3,3,1,7,189,3247,2,17,2,26,0
1,1,3,1,7,189,3208,2,11,2,25,1
1,3,3,1,7,189,3214,2,11,1,27,1
1,3,3,1,7,189,3212,2,11,1,27,1
1,3,3,1,7,189,3212,2,11,2,25,1
1,3,3,1,7,189,3216,2,11,2,24,1
1,1,3,1,7,189,3218,2,2,2,24,0
1,3,3,1,7,189,3204,2,2,2,24,1
1,3,3,1,7,189,3215,2,2,2,23,1
1,3,3,1,7,189,3199,2,6,2,24,0
1,1,3,1,7,190,3256,2,1,2,25,0
1,1,3,1,7,190,3256,2,1,2,25,0
1,3,3,1,7,190,3256,2,1,2,26,1
1,3,3,1,7,190,3262,2,1,2,26,1
1,3,3,1,7,190,3263,2,1,2,24,1
3,3,3,1,7,191,3286,2,1,2,24,1
1,3,3,1,7,191,3269,2,1,2,26,0
3,3,3,1,7,191,3284,2,8,2,25,1
1,3,3,1,7,191,3285,2,4,2,25,0
1,3,3,1,7,191,3285,2,4,2,23,1
3,3,3,1,7,191,3290,2,17,1,27,1
3,3,3,1,7,191,3290,2,17,2,24,1
3,3,3,1,7,191,3290,2,17,2,25,0
3,3,3,1,7,191,3289,2,11,2,23,1
1,3,3,1,7,191,3270,2,11,2,25,1
1,3,3,1,7,191,3274,2,11,1,28,1
1,3,3,1,7,191,3288,2,10,1,28,1
1,3,3,1,7,191,3269,2,10,1,26,1
1,3,3,1,7,191,3277,2,14,1,24,1
1,3,3,1,7,191,3277,2,14,2,24,0
1,3,3,1,7,191,3281,2,14,1,25,1
1,3,3,1,7,191,3270,2,14,2,24,1
1,1,3,1,7,191,3271,2,13,2,25,0
1,3,3,1,7,192,3299,2,1,1,29,1
1,3,1,1,7,192,3294,2,1,2,24,1
1,3,3,1,7,192,3320,2,1,2,26,1
1,3,3,1,7,192,3315,2,8,1,28,1
1,3,3,1,7,192,3335,2,11,2,23,0
1,3,3,1,7,192,3316,2,11,2,33,0
1,3,3,1,7,192,3304,2,11,1,26,0
1,3,3,1,7,192,3331,2,11,2,24,1
1,3,3,1,7,192,3336,2,10,2,24,1
1,3,3,1,7,192,3291,2,10,1,26,1
1,3,3,1,7,192,3326,2,2,2,24,1
3,3,3,1,7,192,3333,2,2,1,26,0
1,3,3,1,7,192,3321,2,6,2,24,0
1,3,3,1,7,193,3337,2,1,2,23,1
1,3,3,1,7,193,3339,2,2,2,26,0
1,3,3,1,7,194,3372,2,1,1,25,1
1,3,3,1,7,194,3379,2,1,2,24,1
1,3,3,1,7,194,3372,2,1,1,28,1
1,3,3,1,7,194,3357,2,8,2,23,1
1,3,3,1,7,194,3374,2,14,1,27,1
1,3,3,1,7,194,3359,2,14,1,26,0
1,1,3,1,7,194,3356,2,3,2,23,1
1,3,3,1,7,194,3374,2,3,1,27,0
1,3,3,1,7,194,3375,2,3,1,28,1
1,3,3,1,7,194,3367,2,2,1,26,1
1,3,3,1,7,194,3348,2,2,1,26,0
1,3,3,1,7,194,3362,2,2,2,24,1
1,3,3,1,7,194,3372,2,2,1,29,0
1,3,3,1,7,194,3389,2,2,1,24,1
1,3,3,1,7,194,3374,2,2,1,26,1
1,3,3,1,7,194,3362,2,13,1,25,1
1,3,3,1,7,194,3357,2,13,1,26,1
1,3,3,1,7,194,3366,2,12,1,25,0
1,3,3,1,7,195,3422,2,1,1,27,0
1,3,3,1,7,195,3422,2,1,2,25,1
1,3,3,1,7,195,3421,2,1,2,27,1
1,3,3,1,7,195,3417,2,1,1,26,0
1,1,3,1,7,195,3414,2,9,2,24,0
1,3,3,1,7,195,3432,2,8,2,26,0
1,3,3,1,7,195,3433,2,8,2,25,0
3,3,3,1,7,195,3428,2,8,2,26,0
1,1,3,1,7,195,3414,2,2,2,25,1
1,3,3,1,7,195,3414,2,2,2,25,1
1,3,3,1,7,197,3452,2,1,2,26,1
1,1,3,1,7,197,3446,2,1,1,28,1
1,3,3,1,7,197,3456,2,6,2,23,0
1,3,3,1,7,198,3469,2,8,2,28,1
1,3,3,1,7,198,3470,2,8,1,27,1
1,3,3,1,7,198,3472,2,8,2,24,0
1,3,3,1,7,198,3461,2,8,2,27,0
1,3,3,1,7,198,3482,2,4,2,24,1
1,3,3,1,7,198,3483,2,4,2,24,0
1,3,3,1,7,198,3475,2,11,1,27,1
1,3,3,1,7,198,3466,2,11,1,28,0
1,3,3,1,7,198,3466,2,10,1,26,1
1,3,3,1,7,199,3485,2,8,2,25,1
1,1,3,1,7,199,3486,2,10,2,24,1
1,1,3,1,7,199,3485,2,15,2,24,0
1,3,3,1,7,199,3486,2,2,1,28,0
1,3,3,1,7,199,3486,2,2,2,26,0
1,3,3,1,7,199,3486,2,6,2,31,1
1,1,3,1,7,199,3485,2,12,2,24,0
1,4,3,1,7,200,3490,2,1,1,27,1
1,3,3,1,7,200,3490,2,8,2,26,1
2,3,3,1,7,200,3492,2,14,1,29,1
2,3,3,1,7,200,3492,2,14,2,24,1
1,1,3,1,7,200,3493,2,2,1,28,1
1,1,3,1,7,200,3493,2,12,1,28,1
1,3,3,1,7,200,3490,2,12,2,23,1
1,4,3,1,7,201,3507,2,1,1,28,0
1,3,3,1,7,201,3498,2,1,2,24,0
1,3,3,1,7,201,3496,2,8,1,28,1
1,3,3,1,7,201,3500,2,14,2,24,0
1,3,3,1,7,202,3510,2,1,2,24,1
1,3,3,1,7,202,3510,2,8,1,27,1
1,3,3,1,7,202,3517,2,4,1,61,0
1,3,3,1,7,202,3511,2,3,1,25,1
1,3,3,1,7,204,3527,2,1,1,24,1
2,3,3,1,7,204,3533,2,8,2,24,1
1,3,3,1,7,204,3533,2,11,1,25,1
1,3,3,1,7,204,3531,2,11,2,25,1
1,3,3,1,7,204,3533,2,2,2,24,1
1,3,3,1,1,1,12,1,1,2,22,1
1,3,3,1,1,1,11,1,1,2,21,1
1,3,3,1,1,1,12,1,1,2,22,0
1,3,3,1,1,1,10,1,8,2,24,0
1,3,3,1,1,1,10,1,8,1,27,0
1,3,3,1,1,1,13,1,8,1,27,0
1,3,3,1,1,1,14,1,15,2,22,0
1,3,3,1,1,2,21,1,1,2,22,1
1,3,3,1,1,2,19,1,1,2,23,1
1,3,3,2,1,2,21,1,1,1,26,1
1,3,3,1,1,2,21,1,1,2,22,1
1,3,3,1,1,2,17,1,8,2,22,0
1,3,3,1,1,2,21,1,8,1,24,1
1,3,3,1,1,2,30,1,2,2,22,1
1,3,3,1,2,9,57,1,1,1,25,1
1,3,3,1,2,9,57,1,1,2,22,0
1,3,6,2,2,9,91,1,1,1,29,1
1,3,3,1,2,9,60,1,9,2,22,0
1,3,3,1,2,9,97,1,9,1,23,1
1,3,3,1,2,9,57,1,8,2,23,1
1,3,3,1,2,9,108,1,8,1,25,1
1,3,2,2,2,9,75,1,5,1,27,1
1,3,3,1,2,9,75,1,5,2,22,1
1,3,3,1,2,9,59,1,4,2,22,1
1,3,3,1,2,9,85,1,11,2,22,1
1,3,2,2,2,9,57,1,10,2,60,1
1,3,5,2,2,9,96,1,2,1,57,0
1,3,3,1,2,9,60,1,16,2,22,1
1,3,3,2,2,10,150,1,1,2,21,0
1,3,3,1,2,10,128,1,1,2,21,1
1,3,3,1,2,10,125,1,8,2,21,0
1,3,3,1,2,10,119,1,8,1,25,1
1,3,3,1,2,10,143,1,5,2,22,0
1,3,3,1,2,10,124,1,10,2,22,0
1,3,3,1,2,10,145,1,10,1,24,1
1,3,3,1,2,10,131,1,14,2,22,0
1,3,3,1,2,10,141,1,2,2,22,0
1,3,3,1,2,10,148,1,2,2,21,0
1,3,3,1,2,10,127,1,2,2,60,0
1,3,3,1,2,10,123,1,6,1,24,1
1,3,3,1,2,10,125,1,12,2,21,0
1,3,3,1,2,10,140,1,12,2,22,0
1,3,3,1,2,11,157,1,1,1,23,1
1,3,2,2,2,11,157,1,1,2,24,1
1,3,2,2,2,11,157,1,1,2,24,1
1,3,2,2,2,11,157,1,1,2,28,0
1,3,3,1,2,11,157,1,9,2,22,0
1,3,3,1,2,11,157,1,8,2,22,0
1,3,3,1,2,11,157,1,8,2,21,1
1,3,3,1,2,11,157,1,8,1,24,0
1,3,3,1,2,11,164,1,8,1,24,1
1,3,3,1,2,11,157,1,8,1,23,1
1,3,3,1,2,11,158,1,8,2,22,1
1,3,3,1,2,11,157,1,8,2,24,1
1,3,3,1,2,11,157,1,8,1,25,0
1,3,3,1,2,11,157,1,8,2,21,1
1,3,3,1,2,11,158,1,8,2,21,1
1,3,3,1,2,11,157,1,8,2,29,1
1,3,3,1,2,11,165,1,8,2,27,0
1,3,3,1,2,11,157,1,5,2,21,1
1,3,3,1,2,11,170,1,11,1,26,1
1,3,3,1,2,11,158,1,14,2,23,1
1,3,3,1,2,11,157,1,3,1,26,0
1,3,3,1,2,11,162,1,2,2,26,1
1,3,2,2,2,11,157,1,7,2,24,1
1,3,3,1,2,12,181,1,1,2,26,1
1,3,3,1,2,12,180,1,8,1,26,1
1,3,3,1,2,12,183,1,8,2,22,0
1,3,3,1,2,12,179,1,8,1,24,1
1,3,3,1,2,14,189,1,1,2,22,1
1,3,3,2,2,14,187,1,1,2,22,0
1,3,3,2,2,14,187,1,1,2,21,1
1,3,3,2,2,14,191,1,1,2,23,1
1,3,3,2,2,14,189,1,9,2,68,1
1,3,3,1,2,14,189,1,9,1,25,0
1,3,5,1,2,14,226,1,8,2,25,1
1,3,2,2,2,14,189,1,8,2,63,1
1,3,3,1,2,14,189,1,8,1,23,1
1,3,3,2,2,14,214,1,8,2,23,1
1,3,5,1,2,14,191,1,8,1,25,0
1,3,3,1,2,14,189,1,10,2,21,1
1,3,3,1,2,14,192,1,15,1,27,1
1,3,2,2,2,14,189,1,14,2,29,0
1,3,3,2,2,14,225,1,14,2,57,0
1,3,3,1,2,14,225,1,14,2,47,1
1,3,3,1,2,14,225,1,14,2,60,0
1,3,3,1,2,14,189,1,14,1,49,1
1,3,3,1,2,14,196,1,3,2,22,1
1,3,3,1,2,14,189,1,2,2,23,1
1,3,3,1,2,14,188,1,2,2,22,0
1,3,2,2,2,14,189,1,7,1,50,1
1,3,2,2,2,14,189,1,7,2,58,1
1,3,3,2,2,14,189,1,13,2,42,0
1,3,3,1,2,14,196,1,13,2,53,1
1,3,3,1,2,14,220,1,13,2,52,1
1,3,3,1,2,15,230,1,1,2,23,1
1,3,3,1,2,15,233,1,1,2,26,1
1,3,2,2,2,15,236,1,8,1,26,1
1,3,3,2,2,15,231,1,5,2,23,0
1,3,3,1,2,15,231,1,5,2,23,1
1,3,3,1,2,16,244,1,1,2,22,1
1,3,3,1,2,16,243,1,8,1,26,0
1,3,3,1,2,17,256,1,1,2,24,1
1,3,3,1,2,17,249,1,8,1,24,1
1,3,3,1,2,17,246,1,4,2,22,1
1,3,3,1,2,17,248,1,4,2,22,0
1,3,3,1,2,17,264,1,11,2,23,1
1,3,3,1,2,17,247,1,10,1,25,1
1,3,3,1,2,17,250,1,10,1,30,1
1,3,3,1,2,17,247,1,10,2,22,1
1,3,3,1,2,17,247,1,14,1,25,0
1,3,3,1,2,17,268,1,14,1,24,1
1,3,3,1,2,17,247,1,3,1,25,0
1,3,3,1,2,17,250,1,2,1,27,1
1,2,5,1,2,17,261,1,13,1,51,1
1,3,3,1,3,19,278,1,1,2,22,1
1,3,3,2,3,19,280,1,1,2,22,1
1,3,5,2,3,19,284,1,8,2,24,1
1,3,3,1,3,19,276,1,8,2,22,1
1,3,5,2,3,19,279,1,8,2,23,0
1,3,5,2,3,19,279,1,8,2,24,0
1,3,3,1,3,19,278,1,8,1,24,0
1,3,3,1,3,19,278,1,11,2,23,1
1,3,3,1,3,19,288,1,14,1,56,1
1,3,3,1,3,19,278,1,14,2,23,1
1,3,3,1,3,19,278,1,3,2,23,0
1,3,3,1,3,19,278,1,2,2,23,1
1,3,3,1,3,19,278,1,7,2,22,1
1,3,3,1,3,19,276,1,12,2,21,0
1,3,3,1,3,19,278,1,12,2,23,1
1,3,3,1,4,21,294,1,8,1,25,1
1,3,3,1,4,21,294,1,8,2,22,1
1,3,5,2,4,22,304,1,8,1,25,1
1,3,3,1,4,22,319,1,8,1,27,1
1,3,3,1,4,22,302,1,8,2,22,1
1,3,5,2,4,22,306,1,8,2,26,0
1,3,3,1,4,22,302,1,5,2,22,1
1,3,3,1,4,22,305,1,5,2,25,1
1,3,3,1,4,22,308,1,4,2,21,0
1,3,3,1,4,22,311,1,10,1,27,1
1,3,3,1,4,22,305,1,2,2,22,0
1,3,3,1,4,22,317,1,12,1,22,1
1,3,2,2,4,25,347,1,9,2,34,1
1,3,5,2,4,25,341,1,8,2,30,1
1,3,3,1,4,25,342,1,8,1,26,1
1,3,3,1,4,25,342,1,10,1,24,0
1,3,3,1,4,25,339,1,3,1,24,1
1,3,3,1,4,25,342,1,2,1,23,1
1,2,3,1,4,25,345,1,13,1,24,1
1,3,3,1,4,27,360,1,5,1,27,1
1,3,3,2,4,27,360,1,5,1,25,1
1,3,3,1,4,27,367,1,5,1,25,0
1,3,3,1,4,27,365,1,3,1,22,1
1,3,3,2,4,28,371,1,5,1,25,0
1,3,3,1,4,28,369,1,15,2,23,1
1,3,3,1,4,28,370,1,15,1,26,1
1,3,3,1,4,28,372,1,15,1,25,1
1,3,3,1,4,28,371,1,2,1,22,0
1,3,5,2,4,29,398,1,8,2,24,0
1,3,5,2,4,29,378,1,8,2,23,1
1,3,3,1,4,29,382,1,8,2,22,1
1,3,3,1,4,29,380,1,8,1,25,0
1,3,3,1,4,29,380,1,8,2,21,1
1,3,3,1,4,29,376,1,8,1,25,0
1,3,2,2,4,29,382,1,8,1,30,1
1,3,3,1,4,29,386,1,8,1,25,0
1,3,5,2,4,29,400,1,8,1,28,1
1,3,2,2,4,29,380,1,5,1,23,1
1,3,3,1,4,29,383,1,15,1,25,0
1,3,3,1,4,29,412,1,15,1,24,1
1,3,3,1,4,29,394,1,14,1,29,1
1,3,5,2,4,29,406,1,14,2,29,1
1,3,2,2,4,29,387,1,3,1,26,1
1,3,3,1,4,29,387,1,3,1,25,0
1,3,3,1,4,29,377,1,2,1,24,1
1,3,3,1,4,29,379,1,7,1,26,1
1,3,3,1,4,29,391,1,7,1,27,1
1,3,3,1,4,31,421,1,8,1,28,1
1,3,3,1,4,31,421,1,8,1,24,1
1,3,3,1,4,31,421,1,8,1,24,1
1,3,3,1,4,31,421,1,8,1,25,1
1,3,3,1,4,31,429,1,8,1,24,0
1,3,5,2,4,31,420,1,8,1,28,1
1,3,2,2,4,31,421,1,8,1,27,0
1,3,5,2,4,31,427,1,8,1,46,0
1,3,3,1,4,31,419,1,11,1,25,1
1,3,3,1,4,31,419,1,11,1,25,0
1,3,3,1,4,31,421,1,10,1,24,0
1,3,3,1,4,31,421,1,15,1,24,1
1,3,3,1,4,31,421,1,15,1,25,1
1,2,3,1,4,31,421,1,14,1,23,1
1,3,3,1,4,31,423,1,14,1,25,1
1,3,3,1,4,31,421,1,14,1,24,1
1,3,3,1,4,31,421,1,2,1,23,0
1,3,3,2,4,31,419,1,2,1,29,1
1,3,3,1,4,31,419,1,2,1,22,0
1,3,3,2,4,31,419,1,2,1,24,1
1,3,3,1,4,32,434,1,1,1,25,1
1,3,3,1,4,32,434,1,1,1,25,1
1,3,5,2,4,32,434,1,1,1,28,0
1,3,3,1,4,32,435,1,9,1,25,1
1,3,3,1,4,32,435,1,8,1,25,1
1,3,3,1,4,32,435,1,8,1,24,1
1,3,3,1,4,32,437,1,5,1,22,1
1,3,2,2,4,32,437,1,5,1,24,1
1,3,3,1,4,32,435,1,4,1,24,1
1,3,3,1,4,32,444,1,11,1,25,0
1,3,3,1,4,32,440,1,10,1,24,1
1,3,3,1,4,32,435,1,2,1,25,1
1,3,3,1,4,32,435,1,6,1,26,1
1,3,3,1,4,33,453,1,1,1,25,0
1,3,2,2,4,33,465,1,8,1,26,1
1,3,3,1,4,33,453,1,8,1,24,0
1,3,3,1,4,33,453,1,8,1,26,1
1,3,3,2,4,33,449,1,5,1,25,1
1,3,3,1,4,33,460,1,11,1,25,1
1,2,3,1,4,33,461,1,10,1,25,0
1,3,3,1,4,33,468,1,15,1,23,1
1,3,3,1,4,33,454,1,3,1,24,0
1,3,3,1,4,33,453,1,2,1,24,1
1,3,3,1,4,33,453,1,2,1,24,0
1,3,3,1,4,35,475,1,4,2,24,1
1,3,2,2,4,35,476,1,4,1,37,1
1,3,3,1,4,35,475,1,15,1,27,1
1,3,3,1,4,35,475,1,3,1,26,1
1,3,3,1,4,35,475,1,3,1,25,1
1,3,3,1,4,35,478,1,3,1,26,1
1,3,3,1,4,35,478,1,3,1,25,1
1,3,3,1,4,35,475,1,6,2,23,1
1,3,3,1,4,39,498,1,1,1,26,1
1,3,3,1,4,39,496,1,8,1,22,0
1,3,3,1,4,39,506,1,8,2,22,1
1,3,3,1,4,39,509,1,8,2,22,0
1,3,3,1,4,39,514,1,11,1,24,1
1,3,3,1,4,39,492,1,10,1,23,1
1,3,3,1,4,39,493,1,2,1,25,1
1,3,3,1,4,40,530,1,1,1,26,1
1,3,3,1,4,40,530,1,1,1,25,0
1,3,5,2,4,40,520,1,1,1,28,1
1,3,3,1,4,40,517,1,8,2,24,1
1,3,3,2,4,40,519,1,8,1,24,0
1,3,3,1,4,40,532,1,8,2,22,0
1,3,3,1,4,40,519,1,8,1,24,0
1,3,3,1,4,40,535,1,13,1,22,0
1,3,3,1,4,41,567,1,1,1,24,1
1,3,5,2,4,41,548,1,1,1,26,1
1,3,3,1,4,41,549,1,1,2,23,1
1,3,1,2,4,41,582,1,9,1,22,1
1,3,3,1,4,41,549,1,8,1,23,1
1,3,3,1,4,41,581,1,8,1,24,1
1,3,3,1,4,41,545,1,8,1,24,1
1,3,3,1,4,41,569,1,8,1,26,1
1,3,3,1,4,41,579,1,8,1,24,1
1,3,3,1,4,41,549,1,8,1,23,1
1,3,3,1,4,41,585,1,8,1,21,1
1,3,3,1,4,41,546,1,8,1,24,0
1,3,5,2,4,41,570,1,8,1,26,1
1,2,3,1,4,41,541,1,11,1,25,1
1,3,3,1,4,41,554,1,14,1,24,1
1,3,3,1,4,41,553,1,3,1,24,1
1,3,5,2,4,41,567,1,2,2,25,1
1,3,3,1,4,41,578,1,12,1,55,1
1,3,3,1,4,41,549,1,16,1,24,0
1,3,3,1,4,44,598,1,1,1,26,1
1,3,3,1,4,44,604,1,15,1,26,1
1,3,3,1,4,44,601,1,3,1,25,0
1,3,3,1,4,44,597,1,6,1,23,0
1,3,3,2,4,44,601,1,13,1,25,0
1,2,3,1,4,45,613,1,9,1,24,1
1,3,3,1,4,45,609,1,4,1,24,1
1,3,3,1,4,45,608,1,11,1,24,0
1,3,3,1,5,46,624,1,11,1,27,1
1,5,3,1,5,46,627,1,12,2,22,1
1,5,3,1,5,46,631,1,12,1,26,1
1,3,3,1,5,48,648,1,8,2,22,1
1,2,3,1,5,48,662,1,10,1,25,1
1,3,3,1,5,48,659,1,14,1,24,1
1,5,3,1,5,48,658,1,12,1,23,1
1,5,5,1,5,48,658,1,12,2,25,0
1,3,3,1,5,50,668,1,8,1,26,1
1,3,3,1,5,50,667,1,5,1,26,0
1,3,3,1,5,50,668,1,4,1,25,0
1,2,3,1,5,50,670,1,10,2,22,1
1,3,2,2,5,50,669,1,7,1,28,1
1,3,3,1,5,50,669,1,7,1,23,0
1,3,3,1,5,50,669,1,7,1,24,1
1,3,3,2,5,50,666,1,6,1,30,0
1,3,3,1,5,50,666,1,6,1,25,1
1,3,3,2,5,52,686,1,1,2,23,0
1,3,3,1,5,52,681,1,1,1,25,1
1,3,3,2,5,52,680,1,1,2,23,1
1,3,3,1,5,52,691,1,8,1,25,0
1,3,3,1,5,52,694,1,8,1,24,1
1,3,3,2,5,52,691,1,8,2,25,1
1,3,3,1,5,52,679,1,8,2,21,1
1,3,2,2,5,52,694,1,8,1,26,1
1,3,3,1,5,52,694,1,8,2,23,1
1,3,3,1,5,52,692,1,8,2,23,1
1,3,3,1,5,52,694,1,8,2,23,1
1,3,5,2,5,52,714,1,8,2,24,1
1,3,3,1,5,52,680,1,5,2,21,0
