연도,본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,전공_세분류_코드,학교유형,학교소재지역,성별,연령,취업여부
2017,1,3,3,1,1,100,2005,2,8,1,28,1
2017,1,3,3,1,1,100,2008,2,5,1,25,0
2017,1,1,3,1,1,100,2004,2,4,1,27,1
2017,1,1,3,1,1,100,2008,2,11,1,31,1
2017,1,1,3,1,1,100,2008,2,3,2,26,0
2017,1,3,3,1,1,100,2008,2,3,2,24,0
2017,1,1,3,1,1,100,2008,2,2,2,25,1
2017,1,3,3,1,1,100,2008,2,2,1,27,1
2017,1,3,3,1,1,100,2008,2,2,1,25,1
2017,1,1,3,1,1,100,2008,2,6,2,24,0
2017,1,1,3,1,1,100,2008,2,13,1,27,1
2017,1,1,3,1,1,100,2021,2,13,2,24,1
2017,1,1,3,1,1,100,2008,2,16,2,24,1
2017,1,3,3,1,1,101,2032,2,1,1,24,1
2017,1,3,3,1,1,101,2035,2,1,1,26,0
2017,1,3,3,1,1,101,2035,2,1,1,29,0
2017,1,3,3,1,1,101,2035,2,1,1,25,0
2017,1,3,3,1,1,101,2035,2,1,1,27,1
2017,1,3,3,1,1,101,2026,2,1,2,24,1
2017,1,3,3,1,1,101,2035,2,1,2,25,1
2017,1,3,3,1,1,101,2035,2,8,1,25,1
2017,1,3,3,1,1,101,2035,2,8,1,28,0
2017,1,3,3,1,1,101,2028,2,4,2,23,0
2017,1,3,3,1,1,101,2035,2,4,1,26,0
2017,1,3,3,1,1,101,2029,2,11,1,27,1
2017,1,3,3,1,1,101,2029,2,11,2,23,1
2017,1,3,3,1,1,101,2035,2,14,1,32,0
2017,1,3,3,1,1,101,2047,2,2,2,25,1
2017,1,3,3,1,1,102,2096,2,1,2,24,1
2017,1,3,3,1,1,102,2065,2,1,1,27,0
2017,1,3,3,1,1,102,2080,2,9,2,24,1
2017,1,3,3,1,1,102,2082,2,8,2,25,0
2017,1,3,3,1,1,102,2067,2,8,1,28,1
2017,2,3,3,1,1,102,2080,2,8,2,25,1
2017,2,3,3,1,1,102,2081,2,17,2,25,1
2017,3,3,3,1,1,102,2100,2,11,1,29,1
2017,1,1,3,1,1,102,2080,2,15,2,24,1
2017,1,3,3,1,1,102,2093,2,14,2,25,0
2017,1,1,3,1,1,102,2074,2,2,2,25,1
2017,1,1,3,1,1,102,2064,2,2,2,24,1
2017,1,3,3,1,1,102,2082,2,2,1,25,1
2017,1,1,3,1,1,103,2110,2,1,1,27,0
2017,1,3,3,1,1,103,2109,2,1,1,26,1
2017,1,3,3,1,1,103,2110,2,1,1,26,0
2017,3,3,3,1,1,103,2110,2,1,1,27,1
2017,3,3,3,1,1,103,2110,2,1,2,26,1
2017,1,3,3,1,1,103,2110,2,1,1,26,0
2017,1,3,3,1,1,103,2110,2,1,2,28,0
2017,1,3,3,1,1,103,2117,2,1,1,25,1
2017,1,3,3,1,1,103,2110,2,1,2,25,0
2017,1,3,3,1,1,103,2110,2,1,1,27,1
2017,1,3,3,1,1,103,2110,2,1,2,26,1
2017,1,3,3,1,1,103,2111,2,1,2,25,1
2017,1,3,3,1,1,103,2110,2,1,1,28,1
2017,1,3,3,1,1,103,2110,2,1,1,29,1
2017,1,3,3,1,1,103,2110,2,1,2,25,1
2017,1,3,3,1,1,103,2110,2,1,1,28,0
2017,2,3,3,1,1,103,2111,2,9,1,25,1
2017,1,3,3,1,1,103,2111,2,9,1,27,1
2017,1,3,3,1,1,103,2110,2,5,2,25,1
2017,1,1,3,1,1,103,2110,2,15,1,27,0
2017,1,3,3,1,1,103,2110,2,2,1,26,1
2017,1,3,3,1,1,103,2110,2,2,2,26,1
2017,1,1,3,1,1,103,2110,2,6,1,32,1
2017,1,1,3,1,1,103,2115,2,13,2,25,1
2017,1,3,3,1,1,103,2110,2,12,1,26,0
2017,1,1,3,1,1,104,2122,2,1,1,29,1
2017,1,1,3,1,1,104,2122,2,1,1,27,0
2017,1,1,3,1,1,104,2122,2,1,1,27,1
2017,1,1,3,1,1,104,2122,2,1,1,23,0
2017,1,1,3,1,1,104,2122,2,1,1,23,0
2017,1,1,3,1,1,104,2122,2,1,2,26,0
2017,1,1,3,1,1,104,2122,2,1,2,25,0
2017,1,1,3,1,1,104,2122,2,1,2,25,0
2017,1,3,3,1,1,104,2131,2,1,1,27,1
2017,3,3,3,1,1,104,2127,2,8,2,23,1
2017,3,3,3,1,1,104,2126,2,11,1,28,0
2017,3,3,3,1,1,104,2126,2,11,2,25,0
2017,1,1,3,2,1,104,2122,2,15,1,26,1
2017,1,1,3,2,1,104,2122,2,15,2,58,1
2017,1,3,3,1,1,104,2121,2,15,1,25,1
2017,1,3,3,1,1,104,2130,2,2,2,27,0
2017,1,1,3,1,1,104,2123,2,6,1,25,0
2017,1,1,3,1,1,104,2123,2,6,2,26,1
2017,1,3,3,1,1,104,2120,2,12,1,23,1
2017,1,3,3,1,2,105,2138,2,1,1,28,1
2017,1,3,3,1,2,105,2138,2,1,2,25,1
2017,1,3,3,1,2,105,2153,2,1,1,28,0
2017,3,3,3,1,2,105,2173,2,1,2,26,0
2017,1,3,3,1,2,105,2247,2,1,1,28,1
2017,1,3,3,1,2,105,2138,2,1,1,28,1
2017,1,3,3,1,2,105,2139,2,1,1,28,1
2017,1,3,3,1,2,105,2140,2,1,2,27,1
2017,3,3,3,1,2,105,2136,2,1,1,27,0
2017,1,3,3,1,2,105,2140,2,1,1,28,0
2017,1,3,3,1,2,105,2140,2,1,1,27,1
2017,1,3,3,1,2,105,2138,2,1,2,24,0
2017,1,3,3,1,2,105,2138,2,1,2,25,1
2017,1,3,3,1,2,105,2187,2,1,2,24,1
2017,1,3,3,1,2,105,2138,2,1,2,26,1
2017,1,3,3,1,2,105,2172,2,1,1,29,1
2017,1,3,3,1,2,105,2200,2,1,1,27,1
2017,1,3,3,1,2,105,2138,2,1,2,26,1
2017,1,3,3,1,2,105,2214,2,1,1,27,1
2017,1,3,3,1,2,105,2242,2,1,2,26,1
2017,1,3,3,1,2,105,2198,2,1,1,28,1
2017,1,3,3,1,2,105,2198,2,1,2,24,1
2017,1,3,3,1,2,105,2136,2,9,1,25,1
2017,1,3,3,1,2,105,2196,2,9,2,24,1
2017,1,3,3,1,2,105,2138,2,9,1,26,1
2017,1,3,3,2,2,105,2138,2,8,1,26,1
2017,1,3,3,1,2,105,2266,2,8,2,25,0
2017,1,3,3,1,2,105,2269,2,8,2,26,1
2017,1,3,3,1,2,105,2138,2,8,1,29,1
2017,1,3,3,1,2,105,2289,2,8,2,25,1
2017,1,3,3,1,2,105,2139,2,8,2,25,0
2017,1,3,3,1,2,105,2181,2,8,1,27,1
2017,2,3,3,1,2,105,2139,2,8,1,29,1
2017,1,1,3,1,2,105,2139,2,4,1,25,1
2017,1,3,3,1,2,105,2138,2,4,1,30,0
2017,1,3,3,1,2,105,2151,2,4,2,23,1
2017,1,3,3,1,2,105,2280,2,4,1,25,1
2017,1,3,3,1,2,105,2190,2,4,1,25,1
2017,1,3,3,1,2,105,2138,2,4,1,30,1
2017,2,3,3,1,2,105,2139,2,17,2,24,0
2017,2,3,3,1,2,105,2139,2,17,2,25,1
2017,1,1,3,1,2,105,2138,2,11,1,27,0
2017,3,3,3,1,2,105,2139,2,11,1,28,1
2017,1,3,3,1,2,105,2141,2,11,2,27,1
2017,1,3,3,1,2,105,2156,2,11,1,26,1
2017,1,3,3,1,2,105,2156,2,11,2,27,1
2017,1,3,3,1,2,105,2140,2,11,1,26,1
2017,1,3,3,1,2,105,2141,2,11,2,25,1
2017,1,3,3,1,2,105,2178,2,11,1,26,1
2017,1,3,3,1,2,105,2228,2,11,2,23,1
2017,1,3,3,1,2,105,2172,2,10,2,23,1
2017,1,3,3,1,2,105,2187,2,10,1,27,1
2017,1,3,3,1,2,105,2138,2,10,1,26,1
2017,1,3,3,1,2,105,2138,2,10,1,26,1
2017,1,1,3,1,2,105,2136,2,15,2,25,1
2017,1,1,3,1,2,105,2138,2,15,1,27,1
2017,1,3,3,1,2,105,2140,2,15,2,25,1
2017,1,1,1,2,2,105,2138,2,14,1,30,1
2017,1,3,3,1,2,105,2138,2,14,1,26,0
2017,1,3,3,1,2,105,2141,2,14,2,25,1
2017,1,3,3,1,2,105,2194,2,14,1,26,1
2017,1,3,3,1,2,105,2259,2,14,2,24,1
2017,2,3,3,1,2,105,2140,2,14,1,26,1
2017,1,3,3,1,2,105,2138,2,14,1,27,0
2017,1,3,3,1,2,105,2138,2,14,1,27,1
2017,1,3,3,1,2,105,2138,2,14,2,25,0
2017,1,1,3,1,2,105,2142,2,2,2,25,0
2017,1,1,3,1,2,105,2145,2,2,2,26,0
2017,1,1,3,1,2,105,2277,2,2,2,25,1
2017,1,1,3,1,2,105,2138,2,2,2,25,1
2017,1,1,3,1,2,105,2139,2,2,1,28,1
2017,1,3,3,1,2,105,2140,2,2,2,24,0
2017,1,3,3,1,2,105,2138,2,2,1,28,1
2017,1,3,3,1,2,105,2195,2,2,2,25,1
2017,1,3,3,1,2,105,2136,2,2,2,25,0
2017,1,3,3,1,2,105,2138,2,2,2,25,0
2017,1,3,3,1,2,105,2139,2,2,2,24,1
2017,1,3,3,1,2,105,2137,2,2,1,26,0
2017,1,3,3,1,2,105,2141,2,2,1,29,1
2017,3,3,3,1,2,105,2227,2,2,1,27,0
2017,1,1,3,1,2,105,2139,2,7,1,28,1
2017,1,1,3,1,2,105,2139,2,6,1,26,1
2017,1,3,3,1,2,105,2139,2,6,2,30,1
2017,1,3,3,1,2,105,2141,2,6,2,24,1
2017,1,3,3,1,2,105,2138,2,12,2,24,1
2017,1,3,3,1,2,105,2139,2,12,1,25,0
2017,1,3,3,1,2,105,2139,2,12,1,28,1
2017,1,3,3,1,2,105,2141,2,12,2,26,0
2017,1,3,3,1,2,105,2223,2,12,1,30,1
2017,1,1,3,1,2,106,2308,2,1,1,28,1
2017,1,1,3,1,2,106,2322,2,1,1,27,1
2017,1,3,3,1,2,106,2323,2,1,2,27,1
2017,1,3,3,1,2,106,2307,2,1,1,28,1
2017,1,3,3,1,2,106,2307,2,1,1,28,0
2017,1,3,3,1,2,106,2307,2,1,1,31,1
2017,1,3,3,1,2,106,2307,2,1,1,31,1
2017,1,3,3,1,2,106,2307,2,1,2,25,1
2017,3,3,3,1,2,106,2307,2,1,1,25,0
2017,1,3,3,1,2,106,2307,2,1,2,25,1
2017,1,3,3,1,2,106,2307,2,1,2,24,1
2017,1,3,3,1,2,106,2307,2,1,2,25,1
2017,1,3,3,1,2,106,2308,2,1,2,31,1
2017,1,3,3,1,2,106,2307,2,1,1,27,1
2017,1,3,3,1,2,106,2307,2,1,1,27,1
2017,1,3,3,1,2,106,2307,2,1,1,29,1
2017,1,3,3,1,2,106,2307,2,1,1,29,1
2017,1,3,3,1,2,106,2309,2,1,2,26,1
2017,1,3,3,1,2,106,2309,2,1,2,24,0
2017,1,3,3,1,2,106,2308,2,1,1,26,1
2017,1,3,3,1,2,106,2307,2,1,2,25,1
2017,1,3,3,1,2,106,2305,2,1,1,28,1
2017,1,1,3,1,2,106,2307,2,9,1,26,1
2017,1,3,3,1,2,106,2317,2,9,1,26,0
2017,2,3,3,1,2,106,2309,2,9,1,26,0
2017,1,1,3,1,2,106,2307,2,5,2,24,0
2017,1,3,3,1,2,106,2307,2,5,1,28,0
2017,1,1,3,2,2,106,2307,2,4,1,41,1
2017,1,3,3,1,2,106,2307,2,4,2,23,1
2017,1,1,3,1,2,106,2312,2,10,2,24,1
2017,2,3,3,1,2,106,2309,2,10,1,27,1
2017,1,1,3,1,2,106,2307,2,15,2,26,1
2017,1,3,3,1,2,106,2317,2,15,1,27,0
2017,1,3,3,1,2,106,2307,2,14,1,25,0
2017,1,3,3,1,2,106,2307,2,14,2,27,0
2017,1,3,3,1,2,106,2304,2,14,1,26,1
2017,1,3,3,2,2,106,2304,2,14,1,28,1
2017,1,3,3,1,2,106,2304,2,14,2,25,0
2017,1,1,3,1,2,106,2312,2,3,1,26,1
2017,1,3,3,2,2,106,2306,2,3,2,27,1
2017,1,1,3,1,2,106,2309,2,2,1,26,1
2017,1,1,3,1,2,106,2307,2,2,1,28,1
2017,1,1,3,1,2,106,2308,2,2,1,26,1
2017,1,3,3,2,2,106,2307,2,2,2,26,1
2017,1,3,3,1,2,106,2307,2,2,2,25,0
2017,1,1,3,1,2,106,2307,2,13,1,27,1
2017,1,1,3,1,2,106,2307,2,12,1,25,1
2017,1,1,3,1,2,106,2320,2,12,1,26,1
2017,1,3,3,1,2,107,2336,2,1,2,26,1
2017,1,3,3,1,2,107,2330,2,8,1,28,1
2017,1,3,3,1,2,107,2337,2,11,2,24,1
2017,1,3,3,1,2,107,2354,2,14,2,23,1
2017,1,3,3,1,2,107,2334,2,2,2,24,0
2017,1,3,3,1,2,107,2333,2,2,2,24,1
2017,1,3,3,1,2,107,2340,2,2,2,24,1
2017,3,3,3,1,2,107,2337,2,2,2,25,1
2017,1,3,3,1,2,107,2351,2,6,2,26,0
2017,1,3,3,1,2,108,2360,2,1,2,27,1
2017,1,3,3,1,2,108,2377,2,1,2,25,1
2017,1,3,3,1,2,108,2362,2,1,1,29,1
2017,1,3,3,1,2,108,2362,2,8,2,28,1
2017,1,3,3,1,2,108,2374,2,4,1,26,0
2017,3,3,3,1,2,108,2363,2,17,1,27,0
2017,3,3,3,1,2,108,2379,2,17,1,28,1
2017,1,3,3,1,2,108,2362,2,10,1,25,1
2017,1,3,3,1,2,108,2364,2,3,2,25,0
2017,1,3,3,1,2,108,2362,2,2,2,25,1
2017,1,3,3,1,2,108,2362,2,2,1,26,0
2017,1,3,3,1,2,108,2362,2,2,2,24,1
2017,3,3,3,1,2,108,2362,2,2,2,24,1
2017,1,2,3,1,2,109,2385,2,1,1,27,1
2017,1,3,3,1,2,109,2411,2,1,2,26,1
2017,1,3,3,1,2,109,2393,2,1,1,30,1
2017,1,3,3,1,2,109,2412,2,1,2,27,1
2017,1,3,3,1,2,109,2407,2,8,1,27,1
2017,1,3,3,1,2,109,2411,2,8,2,24,1
2017,1,3,3,1,2,109,2419,2,8,2,27,1
2017,1,1,3,1,2,109,2387,2,5,1,27,0
2017,1,3,3,1,2,109,2424,2,5,1,27,1
2017,1,1,3,2,2,109,2381,2,4,1,26,1
2017,1,1,3,1,2,109,2416,2,11,2,24,0
2017,1,3,3,1,2,109,2385,2,11,1,27,1
2017,3,3,3,1,2,109,2402,2,11,1,28,1
2017,1,3,3,1,2,109,2398,2,14,1,27,1
2017,2,3,3,1,2,109,2393,2,14,1,29,1
2017,1,1,3,1,2,109,2417,2,2,2,25,1
2017,1,3,3,1,2,109,2418,2,2,1,27,1
2017,1,3,3,1,2,109,2393,2,7,2,26,1
2017,1,1,3,1,2,109,2393,2,13,2,24,1
2017,1,1,3,1,2,109,2397,2,12,2,25,1
2017,1,1,3,1,2,109,2392,2,16,2,28,1
2017,1,3,3,1,2,110,2434,2,1,2,25,0
2017,1,3,3,1,2,110,2444,2,1,2,27,1
2017,1,3,3,1,2,110,2473,2,1,2,25,0
2017,3,3,3,1,2,110,2438,2,1,1,26,0
2017,1,3,3,1,2,110,2457,2,1,2,26,1
2017,1,3,3,2,2,110,2444,2,1,1,27,1
2017,1,1,3,1,2,110,2444,2,9,1,27,0
2017,1,1,3,1,2,110,2446,2,9,1,30,1
2017,1,3,3,1,2,110,2444,2,9,1,26,0
2017,1,3,3,1,2,110,2460,2,9,1,25,1
2017,1,3,3,1,2,110,2438,2,8,1,26,1
2017,1,3,3,1,2,110,2444,2,8,1,26,1
2017,1,1,3,1,2,110,2441,2,5,2,25,1
2017,1,1,3,1,2,110,2445,2,5,1,27,0
2017,1,1,3,1,2,110,2445,2,5,2,25,0
2017,1,3,3,1,2,110,2438,2,5,1,28,1
2017,1,3,3,1,2,110,2455,2,5,1,29,1
2017,1,3,3,1,2,110,2447,2,4,1,25,1
2017,1,3,3,1,2,110,2460,2,4,2,24,1
2017,1,3,3,1,2,110,2444,2,4,1,26,1
2017,1,3,3,1,2,110,2479,2,4,1,26,0
2017,1,1,3,1,2,110,2472,2,11,1,26,1
2017,3,3,3,1,2,110,2439,2,11,2,25,0
2017,1,3,3,1,2,110,2475,2,11,1,27,1
2017,1,3,3,1,2,110,2475,2,11,2,27,1
2017,1,3,3,1,2,110,2438,2,11,2,23,0
2017,2,3,3,1,2,110,2489,2,10,1,25,0
2017,1,3,3,1,2,110,2466,2,15,1,26,1
2017,1,3,3,1,2,110,2444,2,15,2,24,1
2017,1,3,3,1,2,110,2444,2,14,1,26,1
2017,1,3,3,1,2,110,2437,2,14,1,27,0
2017,1,3,3,2,2,110,2437,2,14,1,28,1
2017,1,1,3,1,2,110,2430,2,3,1,27,1
2017,1,1,3,1,2,110,2430,2,3,2,26,0
2017,1,3,3,1,2,110,2456,2,2,2,25,1
2017,1,3,3,1,2,110,2440,2,2,2,25,1
2017,1,3,3,1,2,110,2470,2,2,2,27,1
2017,1,3,3,1,2,110,2485,2,2,1,26,1
2017,1,3,3,1,2,110,2444,2,6,1,26,1
2017,1,1,3,1,2,110,2448,2,13,1,23,1
2017,1,1,3,1,2,110,2448,2,13,2,25,1
2017,1,1,3,1,2,110,2444,2,12,1,26,1
2017,1,1,3,1,2,110,2444,2,12,1,25,1
2017,1,3,3,1,2,111,2494,2,11,1,26,1
2017,1,3,3,1,2,111,2494,2,11,1,27,1
2017,1,3,3,1,2,111,2494,2,11,2,23,1
2017,1,3,3,1,2,111,2495,2,15,1,27,1
2017,1,3,3,1,2,111,2495,2,15,1,28,0
2017,1,3,3,1,2,111,2495,2,15,1,26,1
2017,3,1,3,1,2,111,2494,2,13,1,27,1
2017,3,1,3,1,2,111,2494,2,13,1,29,1
2017,1,3,3,1,2,112,2504,2,1,2,30,1
2017,1,3,3,1,2,112,2516,2,1,2,26,1
2017,1,3,3,1,2,112,2503,2,1,1,32,1
2017,1,3,3,1,2,112,2504,2,1,2,29,0
2017,1,3,3,1,2,112,2504,2,1,2,26,1
2017,1,3,3,1,2,112,2503,2,1,2,26,1
2017,1,3,3,1,2,112,2503,2,1,1,30,1
2017,1,3,3,1,2,112,2503,2,1,1,28,1
2017,1,3,3,1,2,112,2503,2,1,1,31,1
2017,1,3,3,1,2,112,2503,2,1,2,26,1
2017,1,3,3,1,2,112,2505,2,8,2,24,1
2017,1,3,3,1,2,112,2503,2,8,1,31,1
2017,1,3,3,1,2,112,2537,2,8,2,51,0
2017,1,3,3,1,2,112,2503,2,8,1,29,0
2017,1,3,3,1,2,112,2503,2,4,1,26,0
2017,1,3,3,1,2,112,2497,2,4,1,25,1
2017,1,3,3,1,2,112,2505,2,4,1,25,1
2017,1,3,3,1,2,112,2505,2,4,2,26,0
2017,1,3,3,1,2,112,2506,2,11,1,27,1
2017,1,1,3,1,2,112,2503,2,15,1,32,1
2017,1,3,3,1,2,112,2503,2,15,1,26,0
2017,1,3,3,1,2,112,2499,2,14,1,30,1
2017,1,3,3,1,2,112,2505,2,14,1,29,0
2017,1,1,3,1,2,112,2504,2,3,1,28,1
2017,1,1,3,1,2,112,2504,2,3,1,30,1
2017,1,3,3,2,2,112,2503,2,3,1,28,1
2017,1,1,3,1,2,112,2503,2,2,2,24,1
2017,1,1,3,1,2,112,2503,2,2,1,30,1
2017,1,3,3,1,2,112,2503,2,6,2,25,1
2017,1,1,3,1,2,112,2505,2,13,2,25,0
2017,1,1,3,1,2,113,2591,2,1,1,26,1
2017,1,1,3,1,2,113,2591,2,1,2,25,1
2017,1,3,3,1,2,113,2547,2,1,2,25,1
2017,1,3,3,1,2,113,2546,2,1,2,24,0
2017,3,3,3,1,2,113,2556,2,1,2,23,0
2017,1,3,3,1,2,113,2593,2,1,2,27,1
2017,1,3,3,2,2,113,2542,2,1,1,25,1
2017,1,3,3,1,2,113,2546,2,9,2,24,1
2017,1,3,3,1,2,113,2546,2,9,2,24,1
2017,1,3,3,1,2,113,2547,2,8,2,26,0
2017,1,3,3,1,2,113,2546,2,8,2,25,1
2017,1,3,3,1,2,113,2546,2,8,2,31,0
2017,1,3,3,1,2,113,2547,2,8,2,23,0
2017,1,3,3,1,2,113,2552,2,8,2,26,1
2017,1,3,3,1,2,113,2546,2,8,1,24,1
2017,1,3,3,1,2,113,2546,2,8,1,25,1
2017,3,3,3,1,2,113,2546,2,11,1,26,1
2017,3,3,3,1,2,113,2546,2,11,2,25,0
2017,1,3,3,1,2,113,2546,2,11,2,24,0
2017,1,3,3,1,2,113,2547,2,11,1,27,1
2017,1,3,3,1,2,113,2547,2,11,2,25,0
2017,1,3,3,1,2,113,2547,2,11,2,25,1
2017,1,3,3,1,2,113,2546,2,11,2,24,1
2017,1,3,3,1,2,113,2553,2,11,2,24,1
2017,1,1,3,1,2,113,2553,2,10,2,24,1
2017,1,3,3,1,2,113,2546,2,10,1,28,0
2017,1,3,3,1,2,113,2546,2,10,1,27,1
2017,1,3,3,1,2,113,2546,2,10,2,24,1
2017,1,3,3,1,2,113,2546,2,15,2,24,1
2017,1,3,3,1,2,113,2546,2,15,2,58,0
2017,1,3,3,1,2,113,2571,2,14,2,23,1
2017,1,3,3,2,2,113,2550,2,14,1,26,0
2017,1,3,3,1,2,113,2545,2,14,1,26,1
2017,1,3,3,2,2,113,2546,2,14,2,52,1
2017,1,3,3,1,2,113,2574,2,14,2,27,1
2017,1,3,3,2,2,113,2606,2,14,2,36,0
2017,1,3,3,1,2,113,2555,2,14,1,26,0
2017,1,1,3,1,2,113,2546,2,3,2,25,1
2017,1,3,3,1,2,113,2546,2,2,2,24,1
2017,1,3,3,1,2,113,2553,2,2,2,23,1
2017,1,3,3,1,2,113,2587,2,6,2,23,0
2017,1,3,3,1,2,113,2546,2,6,1,47,0
2017,1,3,3,1,2,113,2566,2,13,2,26,1
2017,1,1,3,1,2,113,2556,2,12,2,25,1
2017,1,3,3,1,2,113,2547,2,12,2,23,0
2017,1,3,3,1,2,113,2546,2,12,2,24,0
2017,1,3,2,2,2,113,2546,2,12,2,47,1
2017,1,1,3,1,2,113,2582,2,16,2,24,1
2017,1,2,3,1,2,114,2609,2,1,1,29,1
2017,1,3,3,1,2,114,2611,2,1,1,31,1
2017,1,3,3,1,2,114,2611,2,1,2,27,1
2017,1,3,3,1,2,114,2619,2,1,2,26,1
2017,1,3,3,1,2,114,2613,2,1,2,23,1
2017,2,3,3,1,2,114,2625,2,9,1,29,1
2017,1,1,3,1,2,114,2609,2,15,2,25,1
2017,1,3,3,1,2,114,2609,2,14,1,28,1
2017,1,3,3,1,2,114,2618,2,3,2,29,0
2017,1,1,3,1,2,115,2632,2,9,2,25,1
2017,1,3,3,1,2,115,2635,2,8,1,27,1
2017,3,3,3,1,2,115,2632,2,8,1,27,1
2017,1,3,3,1,2,115,2634,2,14,1,26,0
2017,1,3,3,1,2,115,2634,2,14,2,24,0
2017,1,3,3,1,2,115,2636,2,14,2,26,0
2017,1,3,3,1,2,115,2632,2,6,1,25,0
2017,1,3,3,1,2,115,2632,2,6,1,26,1
2017,1,1,3,1,2,115,2638,2,13,2,25,0
2017,1,3,3,1,2,115,2629,2,13,1,24,1
2017,1,2,3,1,2,116,2643,2,1,1,29,1
2017,1,2,3,1,2,116,2643,2,1,2,26,0
2017,1,3,3,1,2,116,2645,2,1,2,26,1
2017,1,3,3,1,2,116,2645,2,1,2,29,1
2017,1,3,3,1,2,116,2645,2,1,1,28,0
2017,1,3,3,1,2,116,2648,2,1,1,30,0
2017,1,3,3,1,2,116,2648,2,1,2,27,1
2017,1,3,3,1,2,116,2646,2,1,1,28,0
2017,1,3,3,1,2,116,2647,2,1,2,25,1
2017,1,3,3,1,2,116,2645,2,1,1,26,1
2017,1,3,3,1,2,116,2645,2,1,2,26,1
2017,1,3,3,1,2,116,2644,2,1,2,27,0
2017,1,3,3,1,2,116,2645,2,1,2,27,1
2017,1,1,3,1,2,116,2645,2,9,1,28,1
2017,1,3,3,1,2,116,2645,2,9,2,25,0
2017,1,3,3,1,2,116,2646,2,8,1,28,1
2017,1,3,3,1,2,116,2645,2,8,2,26,0
2017,1,3,3,1,2,116,2645,2,8,2,25,1
2017,2,3,3,1,2,116,2647,2,8,1,28,1
2017,2,3,3,1,2,116,2645,2,17,1,27,0
2017,2,3,3,1,2,116,2645,2,17,2,31,1
2017,1,1,3,1,2,116,2645,2,10,1,26,1
2017,1,3,3,1,2,116,2645,2,14,1,29,1
2017,1,3,3,1,2,116,2645,2,2,2,23,0
2017,1,1,3,1,2,116,2645,2,12,2,25,1
2017,1,1,3,1,2,117,2660,2,1,2,24,0
2017,1,3,3,1,2,117,2660,2,1,1,29,0
2017,1,3,3,1,2,117,2660,2,1,2,28,1
2017,1,3,3,1,2,117,2660,2,1,2,24,0
2017,1,3,3,1,2,117,2681,2,1,2,25,1
2017,1,3,3,1,2,117,2667,2,1,2,27,1
2017,1,1,3,1,2,117,2656,2,9,1,29,1
2017,1,3,3,1,2,117,2672,2,9,2,27,1
2017,1,3,3,1,2,117,2680,2,9,2,24,1
2017,1,3,3,1,2,117,2694,2,9,1,26,0
2017,1,1,3,1,2,117,2653,2,8,2,25,1
2017,1,3,3,1,2,117,2682,2,8,1,28,1
2017,1,3,3,1,2,117,2689,2,8,2,24,0
2017,1,3,3,1,2,117,2681,2,8,2,25,0
2017,2,3,3,1,2,117,2656,2,8,2,23,1
2017,1,3,3,1,2,117,2676,2,4,1,27,0
2017,2,3,3,1,2,117,2653,2,17,2,28,1
2017,1,3,3,1,2,117,2679,2,11,2,25,1
2017,1,3,3,1,2,117,2664,2,11,2,23,0
2017,1,3,3,1,2,117,2668,2,11,1,26,1
2017,2,3,3,1,2,117,2656,2,10,2,24,1
2017,1,1,3,1,2,117,2656,2,3,1,29,1
2017,1,3,3,1,2,117,2671,2,2,1,26,1
2017,1,3,3,1,2,117,2664,2,2,1,26,1
2017,1,1,3,1,2,117,2656,2,6,1,29,1
2017,1,1,3,1,2,117,2664,2,13,2,23,1
2017,1,1,3,1,2,117,2656,2,12,2,26,0
2017,1,1,3,1,2,118,2703,2,1,1,29,1
2017,1,1,3,1,2,118,2712,2,1,2,25,1
2017,1,3,3,1,2,118,2701,2,1,2,26,0
2017,1,3,3,1,2,118,2701,2,1,1,24,0
2017,1,3,3,1,2,118,2702,2,1,1,30,1
2017,1,3,3,1,2,118,2702,2,1,1,28,0
2017,1,3,3,1,2,118,2702,2,1,2,25,0
2017,1,3,3,1,2,118,2706,2,1,1,24,1
2017,1,3,3,1,2,118,2701,2,1,1,29,0
2017,1,3,3,1,2,118,2701,2,1,2,25,0
2017,1,3,3,1,2,118,2701,2,1,2,26,0
2017,1,3,3,1,2,118,2701,2,1,2,25,1
2017,1,3,3,1,2,118,2701,2,1,2,26,0
2017,1,3,3,1,2,118,2710,2,1,1,26,1
2017,1,1,3,1,2,118,2701,2,9,1,26,0
2017,1,3,3,1,2,118,2701,2,5,1,27,1
2017,1,1,3,1,2,118,2701,2,15,2,25,1
2017,1,3,3,1,2,118,2701,2,15,1,29,0
2017,1,3,3,2,2,118,2701,2,14,2,24,0
2017,1,3,3,1,2,118,2706,2,14,1,23,1
2017,1,3,3,1,2,118,2701,2,2,1,29,0
2017,1,3,3,1,2,118,2701,2,6,2,25,0
2017,1,3,3,1,2,119,2734,2,1,1,26,1
2017,1,3,3,1,2,119,2734,2,1,1,25,0
2017,1,3,3,1,2,119,2734,2,1,2,23,0
2017,1,3,3,1,2,119,2734,2,1,1,26,1
2017,1,3,3,1,2,119,2736,2,1,2,26,0
2017,1,3,3,1,2,119,2734,2,1,2,25,0
2017,1,3,3,1,2,119,2734,2,1,1,28,0
2017,1,3,3,1,2,119,2734,2,1,2,23,1
2017,1,3,3,1,2,119,2728,2,1,1,27,1
2017,1,1,3,1,2,119,2734,2,9,1,26,0
