연수횟수,토익,토스등급,오픽점수,토플ibt,탭스,체류시간
1,0,0,0,0,0,6
0,905,0,0,0,0,0
0,0,0,0,0,0,0
1,895,6,0,0,0,11
0,0,0,0,0,0,0
0,815,5,0,0,10,0
0,890,0,0,0,0,0
0,600,0,0,0,0,0
0,730,6,0,0,0,0
0,830,0,0,0,0,0
0,0,0,2,0,0,0
0,0,0,2,0,0,0
0,770,5,0,0,0,0
1,0,6,0,0,0,12
0,800,0,0,0,0,0
0,550,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,860,6,0,0,0,0
0,0,0,0,0,0,0
0,550,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,0,0,0,0
0,0,6,0,0,0,0
1,935,0,1,0,0,19
0,0,0,0,0,0,0
0,865,6,0,0,0,0
0,770,0,0,0,0,0
1,830,5,0,0,0,6
0,0,0,0,0,0,0
0,835,7,0,0,0,0
0,870,0,4,0,0,0
0,760,0,0,0,0,0
0,905,7,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,845,6,0,0,0,0
0,850,6,6,0,0,0
0,860,6,0,0,0,0
0,0,0,0,0,0,0
0,665,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,890,0,0,0,0,12
0,795,0,0,0,0,0
0,860,0,0,0,0,0
0,815,0,0,0,0,0
1,760,0,0,0,0,1
0,700,6,0,0,0,0
0,750,6,0,0,0,0
0,770,0,0,0,0,0
2,940,0,1,0,0,7
0,0,6,0,0,0,0
0,850,0,0,0,0,0
0,0,0,0,0,0,0
0,930,6,0,0,0,0
0,790,6,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,0,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,825,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,805,0,2,0,0,0
1,705,0,0,0,0,7
0,880,6,0,0,0,0
0,0,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,7
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,879,6,0,0,0,0
0,700,0,4,0,0,0
0,900,6,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,8
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,690,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,860,6,0,0,0,0
0,670,0,0,0,0,0
0,700,0,0,0,0,0
1,790,0,0,0,0,3
0,0,0,0,0,0,0
0,750,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,780,0,0,68,0,0
0,860,7,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,800,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,930,7,0,0,0,0
0,0,0,0,0,0,0
0,930,0,0,0,0,0
0,980,0,0,0,0,0
0,960,7,1,0,0,0
0,0,0,0,0,0,0
0,810,0,0,0,0,0
0,925,0,0,0,0,0
0,890,0,0,0,0,0
0,895,0,0,0,0,0
0,835,0,4,0,0,0
0,450,0,0,0,0,0
0,870,0,0,0,0,0
0,600,0,9,0,0,0
0,910,4,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,955,0,2,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,680,0,0,0,0,0
1,0,0,2,0,0,10
0,700,0,0,0,0,0
0,805,0,0,0,0,0
1,0,0,0,0,0,3
0,0,0,0,0,0,0
1,670,0,4,0,0,11
0,860,0,4,0,0,0
0,700,0,0,0,0,0
0,720,0,0,0,0,0
0,0,0,0,0,0,0
1,795,0,0,0,0,1
0,895,0,0,0,0,0
0,800,0,0,0,0,0
0,550,0,0,0,0,0
1,0,0,0,0,0,10
0,0,0,1,107,0,0
0,865,0,0,0,0,0
0,0,0,0,0,0,0
0,830,0,0,93,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,107,0,0
0,0,0,0,0,0,0
2,0,0,0,0,0,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,860,0,0,0,0,0
0,770,0,0,0,0,0
1,840,0,4,0,0,8
0,885,6,0,0,0,0
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,830,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,82,0,0
0,650,0,0,0,0,0
0,590,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,760,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,820,0,0,0,0,0
0,0,0,0,0,0,0
0,930,0,0,83,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,3
0,0,0,0,0,0,0
0,920,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,915,0,0,0,0,0
0,0,0,0,0,0,0
0,860,0,0,0,0,0
0,940,0,0,0,0,0
0,0,0,0,0,0,0
0,910,0,0,0,0,0
0,850,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,530,0,0,0,0,0
0,0,0,0,0,0,0
0,560,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
1,0,0,0,0,0,11
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,570,0,0,0,0,1
0,0,0,0,0,0,0
0,840,0,0,0,0,0
0,870,6,4,0,0,0
0,840,0,0,0,0,0
0,905,0,0,0,0,0
0,860,0,0,0,0,0
0,0,0,0,0,0,0
0,770,6,0,0,0,0
0,0,0,0,0,0,0
0,700,0,6,0,0,0
0,0,0,0,0,0,0
0,0,6,0,0,0,0
0,840,0,4,0,0,0
0,0,0,0,0,0,0
1,860,6,0,0,0,1
0,815,0,0,0,0,0
0,0,0,0,0,0,0
0,890,0,0,0,0,0
0,0,0,0,0,0,0
0,805,0,0,0,0,0
0,816,0,0,0,0,0
0,500,0,0,0,0,0
0,800,6,0,0,0,0
0,0,0,0,0,0,0
0,780,0,0,0,0,0
1,0,0,0,0,0,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,845,0,0,0,0,0
0,0,0,0,0,0,0
2,0,0,0,0,0,15
0,0,6,0,0,0,0
0,915,0,0,0,0,0
0,0,0,3,0,0,0
0,915,0,0,0,0,0
0,0,0,4,0,0,0
0,965,0,0,0,0,0
0,0,0,0,83,0,0
0,0,0,0,0,0,0
0,790,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,725,0,0,0,0,0
0,0,0,0,0,0,0
1,785,0,0,0,0,6
1,750,0,0,0,0,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,780,0,0,0,0,0
0,600,0,0,0,0,0
2,760,0,0,0,0,2
0,710,0,0,0,0,0
0,0,0,0,0,0,0
0,820,6,0,0,0,0
0,820,0,0,0,0,0
0,400,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,935,0,0,0,0,7
1,825,5,0,0,0,1
0,800,0,0,0,0,0
0,760,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,6
0,0,0,0,0,0,0
0,990,0,0,0,0,0
1,0,0,0,0,0,1
0,895,0,0,0,0,0
0,950,0,0,0,0,0
0,930,6,0,0,0,0
0,0,0,0,0,0,0
0,932,0,1,0,0,0
0,875,0,0,0,0,0
0,890,0,0,0,0,0
0,0,7,0,0,0,0
0,0,0,0,0,0,0
0,780,0,0,0,0,0
1,935,0,2,0,0,6
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,800,6,0,0,0,0
1,600,0,0,0,0,12
0,750,6,0,0,0,0
0,820,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,850,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,600,0,0,0,0,0
2,925,0,0,0,0,6
0,795,0,0,0,0,0
0,0,0,0,0,0,0
1,0,6,0,0,0,4
0,885,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,780,0,0,0,0,0
0,0,0,0,0,8,0
0,0,0,0,0,0,0
0,500,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,2
0,855,0,0,0,0,0
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,3
1,0,0,0,0,0,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,980,0,0,0,0,0
0,950,0,0,0,0,0
0,830,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,670,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,905,0,0,0,0,0
1,0,6,4,0,0,3
0,0,0,0,0,0,0
0,675,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,790,0,0,0,0,0
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,870,0,0,0,0,0
1,700,0,0,0,0,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,1,0,0,0
0,735,0,0,0,0,0
0,0,0,0,0,0,0
0,920,0,0,0,0,0
0,0,0,0,0,0,0
0,815,0,0,0,0,0
0,800,0,0,0,0,0
0,705,0,0,0,0,0
0,835,0,0,0,0,0
0,0,6,0,0,0,0
0,0,0,0,0,0,0
1,930,7,0,0,0,5
0,965,0,0,0,0,0
0,0,0,2,0,0,0
0,0,0,0,0,0,0
0,620,0,0,0,0,0
0,695,0,0,0,0,0
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,900,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,830,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,860,0,0,0,0,0
0,755,0,0,0,0,0
1,0,0,2,0,0,12
0,825,6,0,0,0,0
0,775,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,850,6,0,0,0,0
1,0,6,0,0,0,9
0,775,0,0,0,0,0
0,0,0,0,0,0,0
0,0,4,7,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,810,6,0,0,0,4
0,710,5,0,0,0,0
0,0,0,0,0,0,0
1,945,0,2,0,0,5
0,910,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,0,0,0,0,0
0,0,0,0,0,0,0
0,960,0,0,0,0,0
0,950,0,0,0,0,0
1,0,0,0,0,0,2
0,0,0,0,0,0,0
0,980,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,3
0,0,0,0,0,0,0
0,790,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,880,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,600,0,0,0,0,0
0,650,0,0,0,0,0
0,820,0,0,0,0,0
0,0,0,0,0,0,0
0,825,0,0,0,0,0
0,595,0,0,0,0,0
2,750,0,0,0,0,4
0,600,0,0,0,0,0
1,0,0,0,0,0,1
0,620,0,0,0,0,0
0,730,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,6
0,0,0,0,0,1,0
0,935,0,0,0,0,0
0,0,0,0,0,0,0
0,750,0,0,0,0,0
0,900,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,900,0,0,0,0,12
0,0,0,0,0,0,0
0,850,6,0,0,0,0
0,905,0,0,0,0,0
0,670,0,0,0,0,0
1,0,0,0,0,0,12
0,785,0,0,0,0,0
0,0,0,0,0,0,0
0,595,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,775,0,0,0,0,0
0,710,0,0,0,0,0
0,765,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,500,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,770,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,850,0,1,0,0,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,11
1,0,0,0,0,0,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,6,0,0,0,0
0,910,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,710,0,0,0,0,0
1,0,0,3,0,0,3
0,780,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,590,0,0,0,0,0
0,750,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,800,7,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,940,6,0,0,0,0
1,0,0,0,0,0,12
0,770,5,5,0,0,0
0,0,0,0,0,0,0
0,820,0,0,0,0,0
0,0,0,0,0,0,0
0,660,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,910,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,15
0,900,0,0,0,0,0
0,0,0,0,0,0,0
0,835,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,2,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,6
0,0,0,0,0,0,0
1,890,0,0,0,0,12
0,0,5,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,704,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,300,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,790,0,0,0,0,0
0,785,6,0,0,0,0
0,620,0,0,0,0,0
0,700,0,0,0,0,0
0,975,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,540,0,0,0,0,0
0,700,6,0,0,0,0
0,740,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,56,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,400,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,685,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,590,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,80,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,5,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,280,0,0,0,0,0
0,620,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,5,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,480,0,0,0,0,0
0,0,0,0,0,0,0
0,500,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,935,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,730,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,695,4,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,330,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,0,0,0,0,0,6
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,750,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,795,0,0,0,0,0
0,885,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,700,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,6,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,785,0,0,0,0,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,850,0,0,0,0,0
0,600,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,500,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,650,0,0,0,0,0
0,0,0,0,0,0,0
0,300,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,6,0,0,0
0,0,0,0,0,0,0
0,0,0,4,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,500,0,0,0,0,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
